business_area_key,province_name,city_name,district_name,province_code,city_code,district_code,city_tier,city_cluster,area_id_local,area_name,description,mall_count,total_store_count,total_brand_score,max_brand_score,has_outlet,mall_codes,level,tags
重庆市_重庆城区_荣昌区__5,重庆市,重庆城区,荣昌区,500000,500100.0,500153.0,,,5,昌龙大道商圈,坐落于昌龙大道与荣昌大道交叉口附近，以欧洲城时尚中心为主要载体，地处城市拓展方向的主干道沿线，具备一定交通优势和发展潜力。,1,0,0,0,False,MALL_68710637,district_center,购物|住宅
重庆市_重庆城区_铜梁区__1,重庆市,重庆城区,铜梁区,500000,500100.0,500151.0,,,1,铜梁新城商圈,以万达广场、宝莲协信星光和金龙大地商业城为核心，集中于铜梁区东城街道及周边主干道沿线，构成铜梁新区主要商业集聚区，地理位置相邻，功能互补，形成区域级综合消费中心。,3,0,0,0,False,MALL_7EBDC9E7|MALL_B451E858|MALL_C7A3A5AE,district_center,购物|住宅
重庆市_重庆城区_铜梁区__2,重庆市,重庆城区,铜梁区,500000,500100.0,500151.0,,,2,铜梁老城商圈,以嘉乐汇购物中心为代表，位于永安街等传统城区道路交汇处，服务铜梁老城区居民，具备成熟社区配套与本地化商业特征，是城区南部的重要商业节点。,1,0,0,0,False,MALL_A187FA45,district_center,购物|住宅
重庆市_重庆城区_铜梁区__3,重庆市,重庆城区,铜梁区,500000,500100.0,500151.0,,,3,平滩镇商圈,以浙联景都购物中心为唯一核心，位于平滩镇南街，服务于铜梁西部乡镇区域，属于区域性镇级商业中心，辐射范围以本地居民为主。,1,0,0,0,False,MALL_3F13BAF8,community,购物|住宅
重庆市_重庆城区_长寿区__1,重庆市,重庆城区,长寿区,500000,500100.0,500115.0,,,1,向阳路商圈,以向阳路为核心的传统商业集聚区，集中了新世纪百货、协信广场及多个老牌商场，是长寿城区老城中心的主要消费场所。,6,0,0,0,False,MALL_38DB6264|MALL_52E6F4E8|MALL_DB8A6B6B|MALL_27201E19|MALL_67CA46B8|MALL_B4483E8C,district_center,购物|住宅
重庆市_重庆城区_长寿区__2,重庆市,重庆城区,长寿区,500000,500100.0,500115.0,,,2,桃源大道商圈,位于桃源大道沿线的新兴商业带，以凯谊世纪广场及其附属建筑为主，形成区域性商业节点。,2,0,0,0,False,MALL_C0405AC8|MALL_EAFA51D6,district_center,购物|住宅
重庆市_重庆城区_长寿区__3,重庆市,重庆城区,长寿区,500000,500100.0,500115.0,,,3,凤城桃花大道商圈,位于凤城街道桃花大道的商业聚集点，以东方水岸商业广场为代表，服务周边居住区。,1,0,0,0,False,MALL_43DFC589,district_center,住宅|购物
重庆市_重庆城区_长寿区__4,重庆市,重庆城区,长寿区,500000,500100.0,500115.0,,,4,经开路-建新东路商圈,分布于经开路与建新东路附近的商业设施群，包括城中城广场和好友来购物中心，服务于城市扩展区域。,2,0,0,0,False,MALL_78ACB41C|MALL_D8E964BE,district_center,购物|住宅
重庆市_重庆城区_长寿区__5,重庆市,重庆城区,长寿区,500000,500100.0,500115.0,,,5,长寿北站商圈,依托长寿北站规划建设的新兴商业区域，目前以在建的爱琴海购物中心为标志，未来有望成为区域级商业中心。,1,0,0,0,False,MALL_8D1EE2EE,district_center,交通枢纽|购物|住宅
重庆市_重庆城区_长寿区__6,重庆市,重庆城区,长寿区,500000,500100.0,500115.0,,,6,海棠西街商圈,位于海棠西街附近的独立商业点，以金鑫购物中心为代表，服务南部较远城区。,1,0,0,0,False,MALL_2AF67FA1,district_center,购物|住宅
重庆市_重庆城区_黔江区__1,重庆市,重庆城区,黔江区,500000,500100.0,500114.0,,,1,黔江老城中心商圈,以解放路、新华大道为核心的传统商业集聚区，涵盖大十字购物广场、渝都百货、新大兴依蝶百货等老牌商业节点，是黔江区历史最悠久的商业中心。,3,0,0,0,False,MALL_7D7BFE71|MALL_2639F8E6|MALL_74159DB2,district_center,购物|住宅
重庆市_重庆城区_黔江区__2,重庆市,重庆城区,黔江区,500000,500100.0,500114.0,,,2,南海鑫城商圈,围绕南海鑫城及劲搏商城形成的新兴商业片区，地理位置集中，包含多个商业体，具备一定规模的消费聚集效应。,2,0,0,0,False,MALL_631ACB35|MALL_A01D6D23,district_center,购物|住宅
重庆市_重庆城区_黔江区__3,重庆市,重庆城区,黔江区,500000,500100.0,500114.0,,,3,城南拓展区商圈,位于城区南部的新兴发展区域，涵盖小时代广场和山台山·新天地，依托住宅社区发展商业配套，属于城市扩展中的次级商业节点。,2,0,0,0,False,MALL_3E40E977|MALL_652AAD8E,community,住宅
重庆市_重庆城区_黔江区__4,重庆市,重庆城区,黔江区,500000,500100.0,500114.0,,,4,正阳新城商圈,位于城区边缘的独立商业点，仅包含一站式购物中心，地理位置相对孤立，服务周边特定居住或功能区。,1,0,0,0,False,MALL_8F1CF742,community,住宅|购物
重庆市_重庆郊县_丰都县__1,重庆市,重庆郊县,丰都县,500000,500200.0,500230.0,,,1,丰都老城中心商圈,以平都大道和名山大道交汇区域为核心，覆盖宏声商业广场、百汇广场等主要商业节点，是丰都县传统商业集聚区，依托城市主干道形成的生活消费中心。,2,0,0,0,False,MALL_B24D2382|MALL_69A96F67,district_center,购物|住宅
重庆市_重庆郊县_丰都县__2,重庆市,重庆郊县,丰都县,500000,500200.0,500230.0,,,2,丰都滨江新城商圈,位于长江沿岸滨江东路至名山大道南段，汇聚登龙城、海客银帆广场等新兴商业项目，依托滨水景观和新城区开发形成的现代消费空间。,2,0,0,0,False,MALL_81831A1C|MALL_A990F7D3,district_center,购物|住宅
重庆市_重庆郊县_云阳县__1,重庆市,重庆郊县,云阳县,500000,500200.0,500235.0,,,1,云阳新县城中心商圈,位于云阳县青龙街道及周边核心区域，涵盖滨江大道沿线多个主要购物中心和商贸城，是云阳新县城最集中的商业聚集区，包括城中城广场、重百云阳商场、超前购物中心云中店等核心商业体。,8,0,0,0,False,MALL_D230FE4B|MALL_EEF32153|MALL_50CF2460|MALL_F124D5B0|MALL_649F6C00|MALL_76FB9688|MALL_57084E2E|MALL_C605A143,district_center,购物|住宅
重庆市_重庆郊县_云阳县__2,重庆市,重庆郊县,云阳县,500000,500200.0,500235.0,,,2,云阳老城-立新路商圈,位于云阳县老城区立新路与民和路一带，以亿丰购物中心为核心，辐射周边稻香路、青龙路等传统商业街区，是云阳老城的重要商业节点。,2,0,0,0,False,MALL_E0645FB1|MALL_5C652415,district_center,购物|住宅
重庆市_重庆郊县_云阳县__3,重庆市,重庆郊县,云阳县,500000,500200.0,500235.0,,,3,云阳北部新城商圈,位于云阳县北部新兴发展区域，涵盖耀德路、渝巫路沿线的购物中心，如新天泓购物中心、锦华购物中心等，服务北部居民区，属于近年来逐步成型的新兴商业片区。,3,0,0,0,False,MALL_EE2D0C33|MALL_6334E48E|MALL_671528DE,district_center,购物|住宅
重庆市_重庆郊县_云阳县__4,重庆市,重庆郊县,云阳县,500000,500200.0,500235.0,,,4,云阳东部拓展商圈,位于云阳县东部红七街与536县道交汇区域，以超前购物中心为主导，覆盖外围乡镇消费人群，属于城市边缘的区域性商业中心。,1,0,0,0,False,MALL_DBF4DC80,community,购物|住宅
重庆市_重庆郊县_云阳县__5,重庆市,重庆郊县,云阳县,500000,500200.0,500235.0,,,5,云阳南部工业区商圈,位于云阳县南部兴桑路与020乡道交汇处，靠近工业园区，以铭人购物中心为主要商业设施，主要服务于工业区职工及周边居民。,1,0,0,0,False,MALL_B620FC1B,community,购物|住宅
重庆市_重庆郊县_云阳县__6,重庆市,重庆郊县,云阳县,500000,500200.0,500235.0,,,6,云阳西部乡镇商圈,位于清水乡草原路的万家惠购物中心，地处云阳县西部偏远乡镇区域，服务当地农村人口，属于典型的乡镇级基础商业配套。,1,0,0,0,False,MALL_BDBC2EB7,community,购物|住宅
重庆市_重庆郊县_垫江县__1,重庆市,重庆郊县,垫江县,500000,500200.0,500231.0,,,1,垫江老城商圈,以垫江县老城区核心商业设施为主，涵盖人民东路、西欧步行街及周边传统商业聚集区，包括垫江人民商场、垫江商场、百货大楼等历史较久的商业载体，是县城传统人流集中区域。,3,0,0,0,False,MALL_577FBDA1|MALL_F0BE6F49|MALL_DFAC3E7D,district_center,购物|住宅
重庆市_重庆郊县_垫江县__2,重庆市,重庆郊县,垫江县,500000,500200.0,500231.0,,,2,明悦天街商圈,围绕明月二路形成的新兴商业集聚区，以垫江明悦天街购物中心及其B馆为核心，配套较为集中，地理位置相邻，构成一个小型综合体集群，服务周边中高端住宅区。,3,0,0,0,False,MALL_589AAA77|MALL_42AB17DA|MALL_7082B60A,district_center,购物|住宅
重庆市_重庆郊县_垫江县__3,重庆市,重庆郊县,垫江县,500000,500200.0,500231.0,,,3,温州商贸城商圈,位于垫江县西南部，依托重庆温州商贸城多个楼宇形成的专业市场型商业片区，以批发零售、建材家居等业态为主，虽单体mall规模不大，但整体集聚效应明显，构成独立宏观商圈。,4,0,0,0,False,MALL_1AD2CA85|MALL_4D381AE0|MALL_0187E077|MALL_2BAA5522,district_center,购物|批发市场
重庆市_重庆郊县_垫江县__4,重庆市,重庆郊县,垫江县,500000,500200.0,500231.0,,,4,万达在建商圈,位于红星天铂项目旁，规划中的万达广场将作为未来区域级商业中心，虽目前尚未建成，但其选址独立于现有主要商业集群，具备引领新商圈成型潜力，单独划为一个前瞻性宏观商圈。,1,0,0,0,False,MALL_558DB3DE,district_center,购物|住宅
重庆市_重庆郊县_城口县__1,重庆市,重庆郊县,城口县,500000,500200.0,500229.0,,,1,东安镇商圈,以东安镇商贸中心为核心，覆盖东安镇周边主要商业活动区域，服务于本地居民日常消费。,1,0,0,0,False,MALL_31B6FAB5,community,购物|住宅
重庆市_重庆郊县_城口县__2,重庆市,重庆郊县,城口县,500000,500200.0,500229.0,,,2,城口县城中心商圈,位于城口县城区核心地段，依托名豪广场等主要商业节点，形成县城人流与商业集聚中心。,1,0,0,0,False,MALL_5D51B079,district_center,购物|住宅
重庆市_重庆郊县_奉节县__1,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,1,奉节老城中心商圈,以夔州路、诗城路为核心的传统商业集聚区，集中了国平商业广场、地王商场、佳铃百货等本地主要商场，覆盖永安镇核心消费人群。,9,0,0,0,False,MALL_B5DBBA51|MALL_F0D738AA|MALL_BF0DE8E4|MALL_E24FDE96|MALL_17630AF3|MALL_40EC5F8E|MALL_A60559A0|MALL_FDE4923A|MALL_413670ED,district_center,购物|住宅
重庆市_重庆郊县_奉节县__2,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,2,奉节商都/海成路商圈,依托奉节商都及新世纪百货形成的区域级商业节点，位于海成路沿线，服务周边密集居住区，具有较强的生活配套功能。,2,0,0,0,False,MALL_40EC5F8E|MALL_A60559A0,district_center,购物|住宅
重庆市_重庆郊县_奉节县__3,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,3,鱼复新城商圈,位于鱼复街道人和街人民广场周边，布局新世纪超市等基础商业设施，服务于新兴城区居民，属次级生活型商圈。,1,0,0,0,False,MALL_03AD9050,community,住宅|购物
重庆市_重庆郊县_奉节县__4,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,4,环彬商圈,以环彬白帝时代广场为支点，分布于城市西部边缘的区域性商业点，辐射局部社区，规模较小但具备一定综合服务能力。,1,0,0,0,False,MALL_0EF4C418,community,住宅|购物
重庆市_重庆郊县_奉节县__5,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,5,茶店-金鑫商贸城商圈,位于县城外围的江宜神舟老县城及英才街片区，由茶店商贸城与金鑫商贸城构成，主打批发零售与本地生活服务，属边缘型专业市场集聚区。,2,0,0,0,False,MALL_A2C97D4B|MALL_A564D2D3,community,购物|批发市场|住宅
重庆市_重庆郊县_奉节县__6,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,6,兴星购物中心商圈,位于奉节南部廊桥街与乳峰路交叉口附近的独立商业点，孤立布局，服务特定乡镇或城乡结合部客群，属微型区域性商业中心。,1,0,0,0,False,MALL_0DAD106C,community,购物|住宅
重庆市_重庆郊县_奉节县__7,重庆市,重庆郊县,奉节县,500000,500200.0,500236.0,,,7,万达广场商圈,位于夔州街道万胜路的已暂停营业万达广场所在区域，曾规划为城市级商业中心，目前处于停业状态，但仍具潜在地标意义。,1,0,0,0,False,MALL_F7145821,district_center,购物|住宅
重庆市_重庆郊县_巫山县__1,重庆市,重庆郊县,巫山县,500000,500200.0,500237.0,,,1,巫山县城中心商圈,以巫山县城核心区域为主，涵盖广东路、平湖东路沿线的多个商业项目，包括卓瑞广场、大都会商业广场、文丰商贸、神女商贸城和福星商贸城，是巫山县当前主要的商业集聚区。,5,1,1,1,False,MALL_79495DA6|MALL_03607BBC|MALL_DD63B69A|MALL_47630189|MALL_59D1B3D8,district_center,购物|住宅
重庆市_重庆郊县_巫山县__2,重庆市,重庆郊县,巫山县,500000,500200.0,500237.0,,,2,巫山东部新城商圈,位于巫山东部新城区，依托平湖东路发展轴线，聚集了巫山FM广场（建设中）和巫山亿丰国际商贸城B1栋，代表东部新兴商业拓展方向。,2,0,0,0,False,MALL_53EF159E|MALL_1A5E25DB,district_center,购物|住宅|批发市场
重庆市_重庆郊县_巫山县__3,重庆市,重庆郊县,巫山县,500000,500200.0,500237.0,,,3,庙宇镇商圈,位于巫山县下辖庙宇镇，以全新购物中心为代表，服务本地乡镇居民，属于县域内区域性乡镇级商业节点。,1,0,0,0,False,MALL_1B17BE39,community,购物|住宅
重庆市_重庆郊县_巫山县__4,重庆市,重庆郊县,巫山县,500000,500200.0,500237.0,,,4,龙门街/龙泉街商圈,位于巫山县老城区南部，围绕龙泉街及县道交叉口布局，以巫建全新购物中心为主要载体，服务于周边社区和交通节点。,1,0,0,0,False,MALL_266777E1,district_center,购物|住宅
重庆市_重庆郊县_巫溪县__1,重庆市,重庆郊县,巫溪县,500000,500200.0,500238.0,,,1,巫溪老城商圈,以巫溪县老城区核心地段为主，覆盖复兴街、赵家坝及春申大道周边商业聚集区，包含万客欢购物中心、嘉荣百货、环渝购物中心等主要商场，是巫溪县传统商业中心。,3,0,0,0,False,MALL_8DBA5D19|MALL_BF5CBD0E|MALL_6C8FD858,district_center,购物|住宅
重庆市_重庆郊县_巫溪县__2,重庆市,重庆郊县,巫溪县,500000,500200.0,500238.0,,,2,巫溪城南商圈,位于巫溪县南部城区，沿渝巫路分布，涵盖龙马购物中心和鑫辉购物中心，服务城南居民区，是近年来逐步发展的新兴商业片区。,2,0,0,0,False,MALL_F65D60C4|MALL_00D17F47,district_center,购物|住宅
重庆市_重庆郊县_巫溪县__3,重庆市,重庆郊县,巫溪县,500000,500200.0,500238.0,,,3,巫溪滨河路商圈,依托赵家坝滨河路南路形成的临江商业带，以裕宁商城为核心，结合周边社区配套商业，形成生活化消费场所。,1,0,0,0,False,MALL_26F27B7A,district_center,住宅|购物
重庆市_重庆郊县_彭水苗族土家族自治县__1,重庆市,重庆郊县,彭水苗族土家族自治县,500000,500200.0,500243.0,,,1,彭水县城中心商圈,以绸缎街及两江城为核心，覆盖彭水县城核心商业带，包含华盛堂Mall、弘富商场、鸿程商都等主要商场，是彭水县最集中的商业聚集区。,3,0,0,0,False,MALL_1819AA49|MALL_9F4B6127|MALL_BD787078,district_center,购物|住宅
重庆市_重庆郊县_彭水苗族土家族自治县__2,重庆市,重庆郊县,彭水苗族土家族自治县,500000,500200.0,500243.0,,,2,保家/凤鸣路片区商圈,位于彭水县城外围，涵盖凤鸣路与保家片区，分布有彭水星亚奥特莱斯和王登百货商场，服务于城郊居民，商业密度较低但具备区域性服务功能。,2,0,0,0,True,MALL_281B03D5|MALL_D6EF8861,district_center,购物|奥特莱斯|住宅
重庆市_重庆郊县_彭水苗族土家族自治县__3,重庆市,重庆郊县,彭水苗族土家族自治县,500000,500200.0,500243.0,,,3,郁山古镇商圈,位于彭水县北部的郁山镇，以郁山古镇商贸中心为核心，服务于古镇及周边乡镇居民，具有明显的县域副中心和文旅商业特征。,1,0,0,0,False,MALL_4CFA76EB,community,旅游景区|文旅综合体
重庆市_重庆郊县_彭水苗族土家族自治县__4,重庆市,重庆郊县,彭水苗族土家族自治县,500000,500200.0,500243.0,,,4,河堡街片区商圈,位于彭水县城东南部河堡街附近，目前仅有单一商场布局，地理位置相对独立，尚未形成密集商业集群，属于局部社区型商业节点。,1,0,0,0,False,MALL_5F5E3DEC,community,住宅|购物
重庆市_重庆郊县_忠县__1,重庆市,重庆郊县,忠县,500000,500200.0,500233.0,,,1,忠州大道商圈,以忠州大道及巴王路沿线为核心，聚集了多个传统百货与商业广场，包括中天百货、重庆百货忠县商场等，是忠县城区主要的商业集中区域。,4,4,2,2,False,MALL_6C6E4DCD|MALL_A68C1E39|MALL_3A77AEA0|MALL_92C1CDA0,district_center,购物|住宅
重庆市_重庆郊县_忠县__2,重庆市,重庆郊县,忠县,500000,500200.0,500233.0,,,2,中博大道商圈,位于中博大道周边，以中博世界城为主要载体，结合东坡商城和白桥商业广场，形成忠县新兴的商业节点，地理位置相对集中。,3,0,0,0,False,MALL_34513517|MALL_11431CFE|MALL_632E9C1A,district_center,购物|住宅
重庆市_重庆郊县_忠县__3,重庆市,重庆郊县,忠县,500000,500200.0,500233.0,,,3,环城路商圈,依托万达广场和港口商业城，分布于环城路与红星路一带，虽商业配套仍在发展中，但具备一定空间集聚效应，构成忠县北部的商业拓展区域。,2,0,0,0,False,MALL_2E7F5235|MALL_424B6F67,district_center,购物|住宅
重庆市_重庆郊县_石柱土家族自治县__1,重庆市,重庆郊县,石柱土家族自治县,500000,500200.0,500240.0,,,1,南宾路商圈,以世纪美美广场为核心，位于石柱县南宾路康德渝东中央大街，是县城内主要商业聚集区之一，依托主干道人流形成区域性消费中心。,1,0,0,0,False,MALL_7AB5D01A,district_center,购物|住宅
重庆市_重庆郊县_秀山土家族苗族自治县__1,重庆市,重庆郊县,秀山土家族苗族自治县,500000,500200.0,500241.0,,,1,秀山中和镇商圈,位于秀山县中和镇核心区域，涵盖渝秀大道及周边主要商业设施，包括重百秀山商场、大华百货、九点利商场、凤翔商城B区、宝丽凯商场、鸿程商都等，是秀山县最集中的商业聚集区。,6,0,0,0,False,MALL_539E8E85|MALL_8027E015|MALL_D52A8BE2|MALL_3B70890F|MALL_AC6D44BA|MALL_E547D7A8,district_center,购物|住宅
重庆市_重庆郊县_秀山土家族苗族自治县__2,重庆市,重庆郊县,秀山土家族苗族自治县,500000,500200.0,500241.0,,,2,秀山西街/步行街商圈,以传统步行街和西街为核心，包含西街商都和宝丽凯商场等，地处老城区商业中心，具有较强的人流基础和本地消费活力。,1,0,0,0,False,MALL_EC9FD5C4,district_center,购物|餐饮夜生活|住宅
重庆市_重庆郊县_秀山土家族苗族自治县__3,重庆市,重庆郊县,秀山土家族苗族自治县,500000,500200.0,500241.0,,,3,秀山凤凰大道商圈,位于凤凰大道沿线，代表项目为秀城外滩·龙湖智创生活，属新兴发展区域，具备一定滨水商业特征，辐射南部新城居住区。,1,0,0,0,False,MALL_CE9D77B3,district_center,住宅|购物
重庆市_重庆郊县_秀山土家族苗族自治县__4,重庆市,重庆郊县,秀山土家族苗族自治县,500000,500200.0,500241.0,,,4,钟灵镇商圈,位于秀山县下辖钟灵镇，以百惠购物中心为代表，服务于乡镇本地居民，规模较小，属于县域内区域性乡镇级商业节点。,1,0,0,0,False,MALL_A31776BD,community,购物|住宅
重庆市_重庆郊县_酉阳土家族苗族自治县__1,重庆市,重庆郊县,酉阳土家族苗族自治县,500000,500200.0,500242.0,,,1,酉阳县城中心商圈,位于酉阳县城核心区域，涵盖桃花源中路及碧津广场周边，聚集了佳惠华盛堂百货、鸿程商都、大洋百货超市等主要商业设施，是县城内人流最密集、商业活动最活跃的中心地带。,4,0,0,0,False,MALL_F0664349|MALL_DCEB9CDB|MALL_FF8A8AB0|MALL_56B5D473,district_center,购物|住宅
重庆市_重庆郊县_酉阳土家族苗族自治县__2,重庆市,重庆郊县,酉阳土家族苗族自治县,500000,500200.0,500242.0,,,2,酉阳城南商圈,位于酉阳县城南部，依托211国道和304省道沿线布局，包括新世纪购物中心、新兴商场和老广购物中心，服务于城南居民区及过境交通客流，属于区域性生活配套商业集聚区。,3,0,0,0,False,MALL_6C88203A|MALL_CAF0813A|MALL_F582330F,district_center,购物|住宅
重庆市_重庆郊县_酉阳土家族苗族自治县__3,重庆市,重庆郊县,酉阳土家族苗族自治县,500000,500200.0,500242.0,,,3,酉阳东部外围商圈,位于县城东部边缘，靠近319国道与人民路交叉口，以龙圣商业广场为代表，辐射周边乡镇和城乡结合部，商业密度较低，属于外围补充型商业节点。,1,0,0,0,False,MALL_1FD8F16E,community,住宅|购物
陕西省_咸阳市_三原县__1,陕西省,咸阳市,三原县,610000,610400.0,610422.0,,,1,城关镇核心商圈,位于三原县城区中心地带，涵盖人行街、池阳街等主要商业街道，聚集了商贸中心购物广场、秦原时代广场、红蚂蚁新都荟等多个商业节点，是县城传统商业与人流最密集的区域。,3,0,0,0,False,MALL_121296A1|MALL_9D87BDDB|MALL_072D61AC,district_center,购物|住宅
陕西省_咸阳市_三原县__2,陕西省,咸阳市,三原县,610000,610400.0,610422.0,,,2,西环路-清河园区商圈,位于县城西部及北部延伸带，依托西环路交通干道和清河食品工业园区发展，包含三原万达广场和景沣国际生活广场，具有较强的现代商业规划特征，服务城区西部及周边产业人口。,2,0,0,0,False,MALL_08C488D5|MALL_BDBB92CB,district_center,购物|住宅
陕西省_咸阳市_三原县__3,陕西省,咸阳市,三原县,610000,610400.0,610422.0,,,3,鲁桥外围商圈,位于三原县鲁桥镇附近，远离县城中心，以佳禾购物中心为主要商业载体，服务于乡镇本地居民，属于县域内区域性边缘商业节点。,1,0,0,0,False,MALL_AADF34F1,community,住宅|购物
陕西省_咸阳市_乾县__1,陕西省,咸阳市,乾县,610000,610400.0,610424.0,,,1,城东商圈,以东环北路沿线为核心，聚集供销贸易商城、家润购物广场等商业设施，服务于乾县东部居民区，形成区域性生活消费中心。,2,0,0,0,False,MALL_971F6F2E|MALL_E34227FC,district_center,购物|住宅
陕西省_咸阳市_乾县__2,陕西省,咸阳市,乾县,610000,610400.0,610424.0,,,2,城南商圈,位于青仁路与靖庄路交汇区域，以万洋广场为主要载体，地处城市南部新兴发展带，具备一定交通与空间优势。,1,0,0,0,False,MALL_710AE335,district_center,购物|住宅
陕西省_咸阳市_乾县__3,陕西省,咸阳市,乾县,610000,610400.0,610424.0,,,3,城北商圈,依托福银高速乾县段周边布局，新世纪超市位于此区域，服务城北及过境客流，具有城乡结合部特征。,1,0,0,0,False,MALL_0A7268FD,district_center,
陕西省_咸阳市_乾县__4,陕西省,咸阳市,乾县,610000,610400.0,610424.0,,,4,城西商圈,位于107省道北侧，武商商贸城坐落其中，覆盖乾县西部乡镇人流，是连接县域外围的重要商业节点。,1,0,0,0,False,MALL_736E906A,district_center,购物|批发市场|住宅
陕西省_咸阳市_兴平市__1,陕西省,咸阳市,兴平市,610000,610400.0,610481.0,,,1,金城路商圈,以新华商厦为核心，位于兴平市主城区金城路沿线，是本地传统商业集聚区之一。,1,0,0,0,False,MALL_240F7BED,district_center,购物|住宅
陕西省_咸阳市_彬州市__1,陕西省,咸阳市,彬州市,610000,610400.0,610482.0,,,1,东大街-南大街商圈,位于彬州市老城区核心地段，集中分布于东大街与南大街交叉口周边，涵盖520时代广场、东风百货大楼、盛世民生购物中心等商业体，是传统人流密集的商业中心。,3,0,0,0,False,MALL_D984CDA4|MALL_9E08C38A|MALL_5B2C8D92,district_center,购物|住宅
陕西省_咸阳市_彬州市__2,陕西省,咸阳市,彬州市,610000,610400.0,610482.0,,,2,西大街-中山街商圈,以西大街与中山街交汇区域为核心，布局有盛世开元购物广场和紫金城购物中心，毗邻主干道，形成区域性商业集聚区。,2,0,0,0,False,MALL_AD0667B2|MALL_942789E3,district_center,购物|住宅
陕西省_咸阳市_彬州市__3,陕西省,咸阳市,彬州市,610000,610400.0,610482.0,,,3,滨河路商圈,位于滨河路与白土街附近，以彬州义乌商贸城A1区为代表，结合居住区发展形成的沿街商业聚集带。,1,0,0,0,False,MALL_17F96290,community,住宅|批发市场
陕西省_咸阳市_彬州市__4,陕西省,咸阳市,彬州市,610000,610400.0,610482.0,,,4,城关街道核心商圈,集中在城关街道许府牛火锅所在的蓝波国际购物中心及名仕花园周边，包括蓝波国际购物中心和彬州商业广场，地理位置接近，构成新兴城市中心商业节点。,2,0,0,0,False,MALL_B5663674|MALL_FF4CF0E8,district_center,购物|餐饮夜生活|住宅
陕西省_咸阳市_彬州市__5,陕西省,咸阳市,彬州市,610000,610400.0,610482.0,,,5,西街-北街商圈,位于西街与北街交叉口西侧，依托大伟购物中心形成局部商业热点，服务周边居民区。,1,0,0,0,False,MALL_75C499FB,community,住宅|购物
陕西省_咸阳市_彬州市__6,陕西省,咸阳市,彬州市,610000,610400.0,610482.0,,,6,旬麟公路-309县道外围商圈,分布在城市外围交通干道沿线，包括阿江购物中心和常盛购物广场，依托公路交通形成非核心区的分散型商业布局。,2,0,0,0,False,MALL_EE2D0DC4|MALL_EDF92088,community,购物|住宅
陕西省_咸阳市_旬邑县__1,陕西省,咸阳市,旬邑县,610000,610400.0,610429.0,,,1,旬邑县城中心商圈,位于旬邑县城区核心区域，涵盖中山街、育才路及饮食街一带，聚集了全都购物广场、惠德购物广场、翠屏商贸中心和武汉商贸城等主要商业设施，是县城内人流最密集、商业活动最活跃的区域。,4,0,0,0,False,MALL_EEE7E85C|MALL_6C4D2ED8|MALL_FF3F36B5|MALL_9CEE17B8,district_center,购物|餐饮夜生活|住宅
陕西省_咸阳市_旬邑县__2,陕西省,咸阳市,旬邑县,610000,610400.0,610429.0,,,2,太村片区商圈,位于旬邑县太村镇，以常盛购物广场为核心，服务太村中学及周边居民，属于乡镇级商业节点，承担区域基础零售与生活服务功能。,1,0,0,0,False,MALL_43348ED0,community,购物|住宅
陕西省_咸阳市_旬邑县__3,陕西省,咸阳市,旬邑县,610000,610400.0,610429.0,,,3,土桥镇商圈,位于旬邑县土桥镇，以润家购物广场为主要商业载体，服务于当地居民及过境客流，为镇级综合性消费场所。,1,0,0,0,False,MALL_9FDE421D,community,购物|住宅
陕西省_咸阳市_旬邑县__4,陕西省,咸阳市,旬邑县,610000,610400.0,610429.0,,,4,湫坡头镇商圈,位于旬邑县北部的湫坡头镇，依托211国道交通优势，以湫坡头商城为支撑，形成覆盖周边乡镇的区域性商业节点。,1,0,0,0,False,MALL_D362B87F,community,
陕西省_咸阳市_杨陵区__1,陕西省,咸阳市,杨陵区,610000,610400.0,610403.0,,,1,五胡路商圈,以多美汇购物中心和大旺城为核心，位于五胡路与常青路交汇区域，是杨陵区西部较为集中的商业节点。,2,4,4,4,False,MALL_C43E4494|MALL_531A9C7B,district_center,购物|住宅
陕西省_咸阳市_杨陵区__2,陕西省,咸阳市,杨陵区,610000,610400.0,610403.0,,,2,康乐路商圈,集中分布在康乐路沿线，包括天成商场、新时代广场、新茂广场及杨陵商场，构成杨陵区中部连片的传统商业街区。,4,0,0,0,False,MALL_CBC45445|MALL_5F8DABF6|MALL_707DE823|MALL_C1AD3EA8,district_center,购物|住宅
陕西省_咸阳市_杨陵区__3,陕西省,咸阳市,杨陵区,610000,610400.0,610403.0,,,3,渭惠路商圈,位于渭惠路主干道附近，涵盖杨凌万达广场和盛世阳光生活购物广场，是杨陵区东部具有一定规模的现代商业聚集区。,2,0,0,0,False,MALL_DC9DA733|MALL_1198DA31,district_center,购物|住宅
陕西省_咸阳市_杨陵区__4,陕西省,咸阳市,杨陵区,610000,610400.0,610403.0,,,4,神农路商圈,位于神农路与东环线交叉口附近，以银泰为主要商业载体，处于城区东北部的发展区域。,1,0,0,0,False,MALL_A8C42D2D,district_center,购物|住宅
