uuid,brand,name,chosen_mall_id,confidence,reason
5a038aca-2636-4953-8213-a863ccdff8a8,Li Auto,理想汽车杭州萧山授权钣喷中心（南星店）,none,low,门店名称为'理想汽车授权钣喷中心'，属于汽车维修服务类型，与购物商场性质不符。候选商场银泰百货和万达广场均为零售购物中心，距离分别达10.8km和34km，且门店地址明确位于工业区（吉利路8号杭州世马纱线有限公司），与商场定位不匹配。
b0e0223b-e5b7-4267-a85e-04c9e667f51b,Li Auto,理想汽车绍兴柯桥授权钣喷中心（琥珀荟店）,,error,error: Expecting value: line 1 column 1 (char 0)
c43c361d-6007-4d39-8bc2-cfd94afbc1d7,Li Auto,理想汽车马鞍山雨山授权钣喷中心（康奥店）,none,high,门店位于马鞍山市雨山区，而所有候选商场中，唯一同城的马鞍山金鹰购物中心距离4.3公里，但门店名称为钣喷中心，属于汽车维修服务性质，与购物中心功能不匹配；其他候选商场均位于不同城市且距离过远（36-44公里）
a73ba460-d749-4ac4-b955-94d8b6613035,Li Auto,理想汽车合肥包河授权钣喷中心（卓星店）,,error,error: Expecting value: line 1 column 1 (char 0)
f6224f6d-fe09-4af8-b724-cb3cda66fbe6,Li Auto,理想汽车合肥经开授权钣喷中心（悦合店）,none,low,门店名称包含'悦合'但候选商场中仅有'悦方ID MALL'名称部分相似，且距离较远(6.4km)；门店地址在经开区天都路，而候选商场均无明确地址匹配，品牌为汽车钣喷中心与购物中心业态差异大
63b14625-831a-4a77-a13b-4ce1ee7f37bf,Li Auto,理想汽车亳州高新授权钣喷中心（谯路捷店）,,error,error: Expecting value: line 1 column 1 (char 0)
052dc4ae-6e2c-40ff-a6b1-2ee044c9769d,Li Auto,理想汽车芜湖弋江授权钣喷中心（华胜店）,,error,error: Expecting value: line 1 column 1 (char 0)
d2ea54bb-b3a2-4c77-92b5-a5662804d38c,Li Auto,理想汽车淮南经开区授权钣喷中心（盛州店）,none,low,门店位于淮南市大通区，所有候选商场均位于蚌埠或合肥，城市不匹配且距离过远（最近42公里）。门店名称为钣喷中心，属于汽车维修服务类，与百货商场类型不符。
bd984773-0dde-4ead-af89-590824c3e895,Li Auto,理想汽车宿州埇桥授权钣喷中心（德劲店）,,error,error: Expecting value: line 1 column 1 (char 0)
ae5e4f93-d6dd-42b6-97cd-ae5b6f4c34ad,Li Auto,理想汽车六安金安授权钣喷中心（红理店）,MALL_00409,medium,门店位于六安市金安区，候选商场中只有六安金安万达同属六安市，距离9.5公里相对较近，且名称中都包含'金安'区域标识，品牌匹配度一般但地理位置最相符
a778c67b-cd80-4f82-9f28-b21ec2eea066,Li Auto,理想汽车淮北烈山授权钣喷中心（永奥店）,,error,error: Expecting value: line 1 column 1 (char 0)
f5b4eff2-c678-4a91-8e2d-3b9bac44f645,Li Auto,理想汽车滁州南谯授权钣喷中心（泓申店）,none,low,门店位于安徽滁州，所有候选商场都在江苏南京，城市不匹配且距离过远（36-47公里），不符合门店地址信息
2f4acfdf-f20f-4a88-bca1-fe64adab760e,Li Auto,理想汽车黄山屯溪授权钣喷中心（昱众店）,none,low,所有候选商场均不在黄山市，距离过远（最近104公里），城市不匹配。门店位于黄山经济开发区，候选商场分布在衢州、安庆、金华、杭州、芜湖等不同城市，无法合理匹配。
3e6d37b0-8fec-4884-b3b4-c79b67fc300c,Li Auto,理想汽车安庆宜秀授权钣喷中心（恒新广本店）,none,low,门店地址在宜秀区，而候选商场距离较远(4.5公里)且品牌、名称中无明确关联；门店类型为钣喷中心，与购物商场匹配度低
f3f5891b-5cdd-4d72-bf7a-97fcf35fefa5,Li Auto,理想汽车铜陵铜都大道授权钣喷中心（山水店）,none,low,所有候选商场均不在铜陵市，距离最近商场也在72公里外，城市不匹配且距离过远，不符合门店实际位置
56b9ee16-2345-4f95-8ce1-e76413ed6162,Li Auto,理想汽车福州晋安授权钣喷中心（宾士店）,,error,error: Expecting value: line 1 column 1 (char 0)
8707de83-1ba3-48c0-82e4-5cdfe4349c07,Li Auto,理想汽车泉州洛江授权钣喷中心（宾士行店）,none,low,门店地址位于洛江区万虹路，与所有候选商场距离较远（最近约12公里），且门店名称和地址中未包含商场名称关键词，品牌为汽车钣喷中心，与购物商场业态不匹配
fce55e10-9ada-4258-8e5f-6789b4df669d,Li Auto,理想汽车龙岩经开授权钣喷中心（德邦行店）,,error,error: Expecting value: line 1 column 1 (char 0)
466a0132-e498-4ca3-9c5e-f9ff7658f473,Li Auto,理想汽车漳州龙文授权钣喷中心（美理店）,none,low,门店名称包含'钣喷中心'，显示是汽车维修服务点而非商场内零售店；与唯一候选商场'吾悦广场'距离3.5公里较远，且门店地址明确指向独立临街位置，与商场入驻特征不符
8a983e25-3731-41c3-95e3-02b95dec7dae,Li Auto,理想汽车莆田荔城授权钣喷中心（奇奇店）,,error,error: Expecting value: line 1 column 1 (char 0)
b1b6902e-12a0-452f-9687-dac363972960,Li Auto,理想汽车宁德蕉城授权钣喷中心（铭江店）,,error,error: Expecting value: line 1 column 1 (char 0)
6a77783a-8587-44e3-b6d2-ee1ab235b937,Li Auto,理想汽车南昌高新授权钣喷中心（广志店）,none,low,门店名称为'授权钣喷中心'，是汽车维修服务场所而非商场零售店；候选商场距离较远（11.8-16公里）且品牌和功能不匹配；虽然城市匹配，但门店类型与商场属性不符
51b02759-f885-497b-abed-e2ab1c3195f9,Li Auto,理想汽车上饶广信授权钣喷中心（信卓店）,none,low,门店位于上饶市广信区，所有候选商场均位于其他城市（衢州、抚州、金华、南昌），距离均超过100公里，城市不匹配且距离过远
09a36351-7535-43b8-830b-47c2333f0d24,Li Auto,理想汽车抚州临川授权钣喷中心（富美店）,none,low,门店位于抚州临川区，所有候选商场均在南昌市，距离超过90公里，城市不匹配且距离过远。门店名称中的'富美店'和'众鑫名车汇'与候选商场名称无关联。
2e6e8b53-d935-4df6-ad01-ed38d26f5ca0,Li Auto,理想汽车宜春袁州授权钣喷中心（驷马店）,none,low,门店为理想汽车钣喷中心，与购物中心业态不匹配；距离9.3公里较远，且门店地址明确指向独立位置而非商场内
58827ab1-2bd2-4505-be3b-01dc02404cbb,Li Auto,理想汽车景德镇浮梁授权钣喷中心（尚峰店）,,error,error: Expecting value: line 1 column 1 (char 0)
ab31f4e9-84db-48c2-82cd-093c3399c4c5,Li Auto,理想汽车潍坊奎文授权钣喷中心（和谐汽车店）,none,low,门店名称和地址中未包含候选商场的明显关联词（谷德广场、中百大厦），且距离较远（6.9km和54.5km），缺乏品牌入驻或位置关联证据
9b3adcff-0820-4541-b15f-35b22899868b,Li Auto,理想汽车淄博张店授权钣喷中心（一修哥店）,,error,error: Expecting value: line 1 column 1 (char 0)
44a04609-cff5-4098-9ba3-a89814473097,Li Auto,理想汽车东营授权钣喷中心（元泰复原店）,none,low,门店为理想汽车钣喷中心，属于汽车维修服务，而候选商场万达广场为购物中心，业态不匹配；虽然同在东营且距离较近，但品牌和业务类型差异显著
4548e49c-c4b6-46c8-a3b6-eeac1706af5a,Li Auto,理想汽车济宁高新授权钣喷中心（润华店）,none,low,门店名称为'润华店'但候选商场中无'润华'相关商场；品牌为汽车钣喷中心，与购物商场业态不匹配；最近商场距离3.3公里但城市匹配度低，其他候选距离过远（70+公里）
85bc61e5-8aca-4d4a-8a37-daae594cd000,Li Auto,理想汽车菏泽牡丹授权钣喷中心（奔宝行店）,none,low,唯一同城候选商场佳和城距离4.8公里，但门店名称和地址均未提及该商场，且门店为汽车钣喷中心，与购物商场业态不匹配；其他候选商场距离过远且城市不匹配
233a31fd-66ce-44dc-8084-06d686749b8d,Li Auto,理想汽车泰安岱岳授权钣喷中心（双龙国泰店）,,error,error: Expecting value: line 1 column 1 (char 0)
aba6a7b6-1195-4167-894b-f81e236cd21a,Li Auto,理想汽车威海环翠授权钣喷中心（菲达店）,,error,error: Expecting value: line 1 column 1 (char 0)
db5c0b42-cc29-4e5e-8a6e-dda3d2b58baa,Li Auto,理想汽车德州德城授权钣喷中心（驿通店）,,error,error: Expecting value: line 1 column 1 (char 0)
857b701b-744c-4562-ac24-cb72d4143237,Li Auto,理想汽车青岛李沧授权钣喷中心（一修哥店）,none,low,门店为汽车钣喷中心，业务性质与购物商场不匹配；候选商场距离较远（最近2.4公里），且名称和地址中均无关联证据
46c4296a-a553-4eee-a8bb-8720c8c5bbbf,Li Auto,理想汽车枣庄薛城授权钣喷中心（领克店）,none,low,门店地址位于枣庄高新区，而候选商场万达广场距离16公里过远；门店名称显示为授权钣喷中心，功能与购物商场不匹配
b49edda4-6537-42b7-a663-cfb06679004e,Li Auto,理想汽车洛阳涧西授权钣喷中心（玖逸行店）,,error,error: Expecting value: line 1 column 1 (char 0)
749d15b2-cf6d-4601-acca-9a99e706149d,Li Auto,理想汽车安阳安东授权钣喷中心（中鑫之宝店）,none,low,门店地址在龙安区铁西路，万达广场距离约5公里且位于不同区域，门店名称和品牌均未体现与万达广场关联，距离较远且无明确匹配依据
829f3ef8-7dc0-4dc6-a783-46ac97fb423b,Li Auto,理想汽车郑州高新授权钣喷中心（翔羽店）,,error,error: Expecting value: line 1 column 1 (char 0)
aa983e43-11a0-4612-bde8-d8d6b1603302,Li Auto,理想汽车南阳卧龙授权钣喷中心（燕宝行店）,none,low,门店位于南阳市卧龙区，而候选商场中唯一同城的万悦城距离7.8公里较远，且其他商场均位于不同城市（襄阳、平顶山等），距离超过100公里，品牌和名称也无直接关联
0d13e5b2-0fdb-4b66-b87b-6153e54b4b56,Li Auto,理想汽车平顶山卫东授权钣喷中心（燕宝行店）,,error,error: Expecting value: line 1 column 1 (char 0)
0be12081-d9e9-48c1-b465-f110c7e87c1a,Li Auto,理想汽车商丘梁园授权钣喷中心（和悦店）,,error,error: Expecting value: line 1 column 1 (char 0)
c9a26f16-7640-449e-9589-8eefdb298b3f,Li Auto,理想汽车濮阳华龙授权钣喷中心（通达店）,,error,error: Expecting value: line 1 column 1 (char 0)
9d36ed6e-ff6d-46fd-9e10-79d4e7109246,Li Auto,理想汽车郑州经开授权钣喷中心（和悦店）,none,low,候选商场丹尼斯百货与理想汽车门店的品牌、名称和定位不匹配，且距离较远（9公里），虽然同城但无明显关联证据
930e6bb8-0fce-45a1-9351-acc226ed004e,Li Auto,理想汽车开封龙亭授权钣喷中心（开美店）,,error,error: Expecting value: line 1 column 1 (char 0)
52e0e466-9e87-4018-84d1-7724de421522,Li Auto,理想汽车漯河源汇授权钣喷中心（盛世店）,,error,error: Expecting value: line 1 column 1 (char 0)
96e35840-d2fc-46a0-a70e-458558f9d394,Li Auto,理想汽车襄阳襄州授权钣喷中心（鑫天奥店）,none,low,门店位于襄阳市襄州区，所有候选商场城市不匹配且距离较远（最近7.6公里）。门店名称含'鑫天奥店'但候选商场名称无对应词，品牌和地址也无明显关联。
d7d04370-79bd-4e19-93d5-926d66089ce4,Li Auto,理想汽车恩施舞阳坝授权钣喷中心（景荣店）,,error,error: Expecting value: line 1 column 1 (char 0)
655c7cc5-0335-42c1-9303-56127c843224,Li Auto,理想汽车十堰茅箭授权钣喷中心（新粤海店）,,error,error: Expecting value: line 1 column 1 (char 0)
5207cf07-6b5d-4a17-a403-4f10c7d3e5d9,Li Auto,理想汽车荆州授权钣喷中心（信茂店）,,error,error: Expecting value: line 1 column 1 (char 0)
b0e89b04-bcca-4433-b29b-5b3f67d22aa0,Li Auto,理想汽车武汉光谷授权钣喷中心（华逸通店）,none,low,门店为汽车钣喷中心，属于工业厂房性质，与候选商场（凯德1818、K11、摩尔城等购物中心）业态完全不同。虽然同城且距离在可接受范围，但门店地址明确为'组装车间1号厂房'，与商场零售环境不匹配
c9a81bef-8879-466f-b1ee-de2d9015618c,Li Auto,理想汽车宜昌西陵授权钣喷中心（琥珀荟店）,none,low,门店位于宜昌西陵区，但候选商场中唯一同城的国贸大厦距离3324米，名称和品牌特征不匹配；其他候选商场位于荆门、荆州、襄阳等不同城市，距离过远且城市不匹配
61a43a10-0ca6-4631-a27b-67a8fa630997,Li Auto,理想汽车黄石授权钣喷中心（驰宇店）,none,low,所有候选商场均不在黄石市，距离最近37公里且城市不匹配；门店名称和地址未包含商场词，品牌为汽车服务店而非商场零售店
1bad1955-7002-45c1-b818-da86dff347b2,Li Auto,理想汽车孝感孝南授权钣喷中心（同辉店）,,error,error: Expecting value: line 1 column 1 (char 0)
e38087fc-3b22-42b6-b87d-09b349121567,Li Auto,理想汽车长沙天心授权钣喷中心（国想店）,none,low,候选商场距离门店约20公里，位于星沙区而非门店所在的天心区；商场名称'万象汇'与门店名称'国想店'无关联；品牌'Li Auto'与商场类型不匹配
0e7e5b85-100c-4917-860b-b67610b65dad,Li Auto,理想汽车长沙望城授权钣喷中心（永通华诚店）,none,low,门店名称为'理想汽车长沙望城授权钣喷中心'且位于望城区永通大道，而候选商场'长沙星沙万象汇'位于星沙区域，距离超过20公里，地理位置不匹配，且门店类型为汽车钣喷中心与购物中心业态不符
12a5dd48-0ad8-409c-b080-5483194a8463,Li Auto,理想汽车湘潭雨湖授权钣喷中心（捷信店）,,error,error: Expecting value: line 1 column 1 (char 0)
aa45ae4e-6b75-472b-b15c-315e3f3b07bb,Li Auto,理想汽车株洲天元授权钣喷中心（嘉勤店）,none,low,门店位于株洲市天元区，所有候选商场中仅王府·星Mall位于株洲市，但距离较远(9.8公里)且城市匹配显示为false；其他候选均位于长沙或湘潭，距离更远(13-35公里)，与门店所在城市不匹配。门店为汽车钣喷中心，与购物商场性质差异较大，无合适匹配。
19dc3cc7-4ceb-48d7-b5c8-dfed45ef1932,Li Auto,理想汽车娄底娄星授权钣喷中心（悦途店）,none,high,所有候选商场均不在娄底市，距离最近商场超过87公里，远超合理匹配范围。门店位于娄星区，而候选商场分布在湘潭、长沙、益阳等不同城市，城市完全不匹配
49458ed8-6fae-4805-80a1-a1ca41aa4def,Li Auto,理想汽车郴州北湖授权钣喷中心（永通郴州华运通店）,,error,error: Expecting value: line 1 column 1 (char 0)
1e6e67fb-5e46-4ad9-909d-e2f711a3fc47,Li Auto,理想汽车邵阳双清授权钣喷中心（宝尊店）,,error,error: Expecting value: line 1 column 1 (char 0)
6cf6f4b9-fef9-4f87-9860-8a6c9653fb9d,Li Auto,理想汽车长沙开福授权钣喷中心（国理店）,none,low,唯一候选商场'长沙星沙万象汇'距离门店11.5公里过远，且门店名称和地址中均无该商场相关词汇，品牌'Li Auto'与商场名称也无关联
ad1141a1-0668-478f-a7e8-122eae818a9e,Li Auto,理想汽车茂名茂南授权钣喷中心（金成店）,,error,error: Expecting value: line 1 column 1 (char 0)
3d45eba7-080b-4e18-afde-a9a4fab20632,Li Auto,理想汽车深圳龙岗布吉授权钣喷中心（捷信新能源店）,none,low,门店位于龙岗区布吉街道，但所有候选商场距离较远（9.8-25.4公里），且名称和地址均无明显关联。门店为汽车钣喷中心，与购物商场业态不匹配
118cbdd0-eb2b-4a18-8c58-f23ff24aa2ab,Li Auto,理想汽车中山南区授权钣喷中心（保捷汽车店）,none,low,门店位于中山市南区街道，而候选商场虽在中山市但距离较远（最近约7.4公里），且名称和品牌无明显关联。考虑到汽车钣喷中心通常不设在商场内，无合适匹配。
e18d40e7-2796-4dcd-9db0-2f6160a19bd7,Li Auto,理想汽车云浮云城授权钣喷中心（利泰店）,,error,error: Expecting value: line 1 column 1 (char 0)
f78ee431-63d4-404a-bd4a-359d35bcae89,Li Auto,理想汽车东莞寮步授权钣喷中心（星跃店）,,error,error: Expecting value: line 1 column 1 (char 0)
73f8ff9e-42d4-4f38-a955-8442ec63b0cb,Li Auto,理想汽车汕头龙湖授权钣喷中心（柏越店）,,error,error: Expecting value: line 1 column 1 (char 0)
4863b7d2-dfc1-4b5a-9398-0cbbe23176f5,Li Auto,理想汽车珠海香洲授权钣喷中心（理智店）,none,low,门店位于香洲区华宇路，而唯一候选商场在斗门区，距离约24公里过远；商场名称'万达广场'与门店品牌'理想汽车'及名称'授权钣喷中心'无关联，且门店类型为汽车服务而非购物中心店铺
7ac39fed-1ceb-421b-8e27-7cb74db58bbb,Li Auto,理想汽车中山西区授权钣喷中心（德熙店）,,error,error: Expecting value: line 1 column 1 (char 0)
042f6b4f-ffc2-49a6-8cc9-4174f5fa216d,Li Auto,理想汽车广州天河授权钣喷中心（锦龙奥德店）,none,low,门店名称包含'锦龙奥德'但候选商场名称不匹配，且距离过远（最近商场13.6公里），品牌为汽车钣喷中心，与购物商场类型不符
8bb71e23-b229-49a6-92c4-f10cb3e7d60a,Li Auto,理想汽车潮州潮安授权钣喷中心（柏程店）,,error,error: Expecting value: line 1 column 1 (char 0)
3082fe78-2966-4a96-8dca-810ad2d1d9c2,Li Auto,理想汽车惠州江北授权钣喷中心（惠展新能源店）,none,low,候选商场距离过远（14公里），且门店名称和地址中均未包含商场相关词汇，门店为独立钣喷中心而非购物中心业态
f28587c3-fb77-4b4d-9bc1-65d55f478af8,Li Auto,理想汽车深圳光明授权钣喷中心（捷信创展店）,,error,error: Expecting value: line 1 column 1 (char 0)
88cd9f91-efe1-427a-bb57-a2a8d0b17112,Li Auto,理想汽车深圳宝安授权钣喷中心（宏熙店）,,error,error: Expecting value: line 1 column 1 (char 0)
c29f618f-919e-4022-95fe-2270726e2bf8,Li Auto,理想汽车清远清城授权钣喷中心（车坛盛世店）,none,low,门店位于清远市清城区，候选商场中仅清远万达在同一城市但距离较远（7.6公里），且门店为汽车钣喷中心，与购物商场业态不匹配；其他候选商场均在不同城市且距离超过30公里
0711ca71-c9d3-4af3-bc13-431f65e53eb7,Li Auto,理想汽车广州白云授权钣喷中心（星驰店）,,error,error: Expecting value: line 1 column 1 (char 0)
69ae6ad7-171d-4826-8f80-cff082b57e43,Li Auto,理想汽车东莞塘厦授权钣喷中心（华逸通店）,,error,error: Expecting value: line 1 column 1 (char 0)
718bb40f-aeae-4785-888f-d2884964b15e,Li Auto,理想汽车湛江赤坎授权钣喷中心（保捷汽车店）,none,low,门店位于湛江赤坎区，候选商场中仅鼎盛广场在湛江但距离5.3公里较远，其他商场均在不同城市且距离超过70公里，品牌和名称均无明确关联，无合适匹配
ad051b24-cdbe-49b4-862d-6220af4fa541,Li Auto,理想汽车东莞厚街授权钣喷中心（赤电店）,none,low,门店位于厚街镇，候选商场均在市区且距离较远（9-13公里），品牌为汽车钣喷中心与购物中心业态不匹配，无合适候选
c9f8b89b-dc06-497b-8c16-dc34ce4a560e,Li Auto,理想汽车广州花都授权钣喷中心（南菱店）,,error,error: Expecting value: line 1 column 1 (char 0)
4b445bc1-7b50-497d-935c-71f056c917d3,Li Auto,理想汽车东莞南城授权钣喷中心（嘉勤店）,,error,error: Expecting value: line 1 column 1 (char 0)
313a47ef-01a5-40a4-9669-9e2b07714fe3,Li Auto,理想汽车阳江江城授权钣喷中心（嘉勤店）,,error,error: Expecting value: line 1 column 1 (char 0)
a28533e1-eebe-4246-a93d-0e737d49dafa,Li Auto,理想汽车河源源城授权钣喷中心（源想店）,none,low,门店位于河源市源城区，所有候选商场均在惠州或东莞，城市不匹配且距离过远（70-115公里），不符合门店实际位置
f2198082-380b-431c-b393-dce3c9f9100e,Li Auto,理想汽车深圳龙岗坪地授权钣喷中心（启创店）,,error,error: Expecting value: line 1 column 1 (char 0)
8d0ce651-ff53-4a8c-bc52-74a84b751ea0,Li Auto,理想汽车深圳福田授权钣喷中心（安胜店）,none,low,门店地址明确指向福田汽车站东侧的独立汽车服务企业，而非购物中心。候选商场距离较远（最近7.2公里），且名称和业态（茂业天地、观澜湖新城等）与汽车钣喷中心不匹配
bc71ba5f-5304-4902-a190-b44c90581a23,Li Auto,理想汽车汕头潮阳授权钣喷中心（粤宝店）,none,high,所有候选商场均不在潮阳区或潮南区，距离最近商场超过28公里且城市不匹配，门店地址明确位于汕头市潮阳区，与候选商场地理位置不符
f8cfe928-d81f-4175-9970-3496241d3a15,Li Auto,理想汽车深圳南山授权钣喷中心（鸿康店）,,error,error: Expecting value: line 1 column 1 (char 0)
94de201a-ebb6-48c9-834c-d5f78cace86c,Li Auto,理想汽车韶关武江授权钣喷中心（利本行店）,none,low,所有候选商场均不在韶关市，距离最近也在126公里外，不符合同城匹配要求。门店位于韶关市武江区，候选商场分布在清远、广州等地，城市不匹配且距离过远。
1790a381-53b2-4bf8-9e28-f26d9d3d7483,Li Auto,理想汽车南宁西乡塘授权钣喷中心（道之煊店）,none,low,候选商场位于青秀区，与门店所在的西乡塘区距离较远（约20.5公里），且商场名称'天街'与门店名称中的'授权钣喷中心'业务类型不匹配
a487024a-9261-4547-ad2c-029cd1a9d296,Li Auto,理想汽车桂林灵川授权钣喷中心（俊汇店）,none,low,门店位于桂林市灵川县，而候选商场中距离最近的桂林万象城和高新万达广场距离超过11公里，且城市区域不匹配；其他候选商场位于柳州、永州等不同城市，距离超过140公里，均不符合门店位置
1871e455-da2a-4eea-aee5-7bcad41ffeef,Li Auto,理想汽车柳州鱼峰授权钣喷中心（俊汇店）,,error,error: Expecting value: line 1 column 1 (char 0)
ddf370b1-7287-488b-b9c6-4caea5d5af65,Li Auto,理想汽车重庆渝北授权钣喷中心（利丰行店）,,error,error: Expecting value: line 1 column 1 (char 0)
fe711a8c-6082-4192-947f-a58205575d86,Li Auto,理想汽车重庆万州授权钣喷中心（梦之星店）,none,low,门店位于万州区，所有候选商场距离过远（210-234公里），远超同城商场合理距离范围；且名称中'梦之星'与候选商场名称无关联
075f1201-591d-4b79-8143-6f494984c16b,Li Auto,理想汽车成都成华授权钣喷中心（德奥店）,none,low,门店名称为'理想汽车成都成华授权钣喷中心'，属于汽车维修服务类店铺，而非商场内的零售店。所有候选商场距离均较远（8.5-14.3公里），且名称和品牌特征不匹配。门店位于成华区，而候选商场分布在金牛区等其他区域，无明显关联性。
c4a9734e-29cf-4538-aac4-55ee9e440d36,Li Auto,理想汽车成都武侯授权钣喷中心（捷路店）,MALL_00749,medium,品牌为理想汽车，属于大型汽车服务门店，通常独立选址。候选商场均为购物中心，功能不匹配。选择环球中心因距离最近(4.3km)，且同属武侯区，但汽车钣喷中心与购物中心业态差异较大，故置信度中等。
fe3caed7-2629-4548-904a-8816b188a066,Li Auto,理想汽车南充高坪授权钣喷中心（盛之和店）,none,low,门店为汽车钣喷中心，属于维修服务类，与购物中心业态不匹配；虽然城市一致且距离较近（3km），但门店名称和业务类型与商场定位不符
dbe045e2-333a-4a82-aa9d-bdfbcc6306fc,Li Auto,理想汽车眉山东坡授权钣喷中心（德奥店）,,error,error: Expecting value: line 1 column 1 (char 0)
ec54f296-a98e-4714-a229-2a9bae9ea93b,Li Auto,理想汽车德阳旌阳授权钣喷中心（欣通店）,none,low,门店位于德阳市旌阳区，而所有候选商场均不在德阳市（城市不匹配），最近商场距离超过11公里，且门店为汽车钣喷中心，与购物商场业态不符
18a351da-30d4-48e5-be81-3b9a9ee4c905,Li Auto,理想汽车泸州龙马谭授权钣喷中心（三和店）,,error,error: Expecting value: line 1 column 1 (char 0)
ea69a6cb-35a2-4b9a-88c9-8f31df82cb26,Li Auto,理想汽车自贡贡井授权钣喷中心（大昌行店）,,error,error: Expecting value: line 1 column 1 (char 0)
a808dcce-ce85-4601-a5ff-deb90bd82def,Li Auto,理想汽车乐山市中授权钣喷中心（捷路店）,none,low,所有候选商场均不在乐山市，距离最近61公里（眉山万达），远超一般商场服务范围；门店地址明确位于乐山高新区，与候选商场城市不匹配
58824856-0807-40b3-8058-cfb22437cc38,Li Auto,理想汽车内江市中授权钣喷中心（蓝池胜龙店）,,error,error: Expecting value: line 1 column 1 (char 0)
2d9cb679-01a1-4d02-aba0-d2d15555257a,Li Auto,理想汽车绵阳高新授权钣喷中心（玖兴智行店）,,error,error: Expecting value: line 1 column 1 (char 0)
1f3656cf-8155-41df-b780-0c9e5e63afe9,Li Auto,理想汽车巴中巴州授权钣喷中心（金华泰店）,,error,error: Expecting value: line 1 column 1 (char 0)
978ac383-ab6e-43d4-bc9c-ce51e57a24d3,Li Auto,理想汽车成都金牛授权钣喷中心（捷宝路店）,none,high,门店是汽车钣喷中心，属于独立的维修服务中心而非商场内店铺；所有候选商场距离均较远（5-17公里），且名称和品牌与汽车服务中心不匹配
7055c70a-84cb-4130-b662-78683f3de18e,Li Auto,理想汽车贵阳观山湖授权钣喷中心（安信捷店）,none,low,门店地址明确位于大关高架桥下的钣喷中心，为独立维修场所而非商场店铺。候选商场距离较远(5-6公里)，且门店名称和业务性质与购物中心不匹配。
347e8baf-47ef-40f8-a155-2f97d2ff2d9c,Li Auto,理想汽车遵义红花岗授权钣喷中心（理信店）,none,low,门店位于遵义市新浦新区嘉汇汽车广场，而候选商场中仅有两个位于遵义市（国贸购物中心和吾悦广场），但距离较远（13-19公里），且门店名称和地址均明确指向汽车广场而非购物中心，品牌为汽车服务，与购物中心业态不匹配。其他候选商场位于贵阳，距离过远且城市不匹配。
affb1c00-a39a-4f14-a7cf-7b06fea0207c,Li Auto,理想汽车六盘水钟山授权钣喷中心（华胜店）,,error,error: Expecting value: line 1 column 1 (char 0)
bfcdeff2-b5a6-43be-b995-25c0e780c2b4,Li Auto,理想汽车红河经开授权钣喷中心（中升店）,none,high,门店为汽车钣喷中心，位于蒙自市经济技术开发区加油站旁，与候选商场的购物中心、百货业态不匹配。最近商场距离5公里但城市不匹配，其他商场距离过远（136-188公里），均不适合
678940a1-8da0-49c8-9e9b-45f0df491674,Li Auto,理想汽车昆明官渡授权钣喷中心（奔汇之星店）,,error,error: Expecting value: line 1 column 1 (char 0)
84008f48-b48c-4d10-b01d-15044a6bc296,Li Auto,理想汽车曲靖麒麟授权钣喷中心（中致远店）,,error,error: Expecting value: line 1 column 1 (char 0)
c290d649-8372-4d81-982a-a4c26648875d,Li Auto,理想汽车拉萨经开区授权钣喷中心（名腾名车店）,none,low,品牌为理想汽车授权钣喷中心，与购物中心业态不匹配；门店地址与商场距离较远（7.5公里），且名称中无商场相关词；虽然同城但无明显关联证据
ca884613-44cd-40d5-8b41-a50a0e08c778,Li Auto,理想汽车西安灞桥授权钣喷中心（卡施达店）,,error,error: Expecting value: line 1 column 1 (char 0)
891901b2-a113-43c0-8eb2-314a65d9dcc7,Li Auto,理想汽车渭南临渭授权钣喷中心（恒泰恒南店）,none,low,所有候选商场均位于西安市，而门店在渭南市，城市不匹配；且距离过远（43-49公里），不符合汽车钣喷中心的商场入驻逻辑
f76efba5-f245-4bee-9316-b0c957963dfb,Li Auto,理想汽车汉中汉台授权钣喷中心（汉中三星店）,,error,error: Expecting value: line 1 column 1 (char 0)
8654f856-1e12-4d60-8b95-a06728c53b42,Li Auto,理想汽车宝鸡陈仓授权钣喷中心（恒泰景明店）,,error,error: Expecting value: line 1 column 1 (char 0)
6fed99d2-7da5-430a-b9a8-188171c38561,Li Auto,理想汽车武威凉州授权钣喷中心（华长信店）,,error,error: Expecting value: line 1 column 1 (char 0)
7b769495-07ca-4cea-89e5-aa94bc465530,Li Auto,理想汽车酒泉肃州授权钣喷中心（金岛骄马店）,,error,error: Expecting value: line 1 column 1 (char 0)
8d665462-f7fa-42ed-84ef-1638980a647e,Li Auto,理想汽车西宁城东授权钣喷中心（东湖汽车城店）,none,low,门店名称明确指向'东湖汽车城'，但候选商场中无此名称。所有候选商场距离门店较远(9-17公里)，且名称和品牌与汽车销售/服务不匹配。虽然同属西宁市，但无合适的商场候选。
1ac46b49-4d12-420a-b816-3b87857e14f6,Li Auto,理想汽车乌鲁木齐水磨沟授权钣喷中心（鑫海新星店）,none,low,门店为汽车钣喷维修中心，并非购物中心内的零售店；所有候选商场距离较远（3.4-7.6公里），且名称和品牌均不匹配；门店位于南湖北路工业区，与商场定位不符
73ef50fd-81f3-4a82-bd43-1ca20f1e359d,Li Auto,理想汽车乌鲁木齐高新授权钣喷中心（玖逸行店）,,error,error: Expecting value: line 1 column 1 (char 0)
